,season_end,player,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Pos_y,Age_y,Tm_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blnk,OWS,DWS,WS,WS/48,blnk2,OBPM,DBPM,BPM,VORP
65,1989,Quintin Dailey,SG,28,LAC,69,51,25.0,6.5,14.0,.465,0.0,0.1,.111,6.5,13.8,.468,.465,3.1,4.1,.759,1.0,2.0,3.0,2.2,1.3,0.1,1.8,2.2,16.1,SG,28,LAC,69,1722,16.3,.511,.009,.297,4.3,8.4,6.3,14.2,2.4,0.2,10.1,27.7,,1.1,1.0,2.0,.056,,-0.3,-2.4,-2.8,-0.3
66,1989,Adrian Dantley,SF,32,TOT,73,67,33.2,6.4,13.1,.493,0.0,0.0,.000,6.4,13.1,.493,.493,6.3,7.8,.810,1.6,2.7,4.3,2.3,0.6,0.2,2.2,2.5,19.2,SF,32,TOT,73,2422,17.4,.581,.001,.595,5.5,9.0,7.3,10.9,0.9,0.3,11.9,24.3,,5.5,1.9,7.4,.147,,1.5,-1.3,0.2,1.4
67,1989,Brad Daugherty,C,23,CLE,78,78,36.2,7.0,13.0,.538,0.0,0.0,.333,7.0,12.9,.538,.538,4.9,6.7,.737,2.1,7.1,9.2,3.7,0.8,0.5,2.9,2.2,18.9,C,23,CLE,78,2821,18.5,.594,.003,.518,7.1,20.9,14.4,14.8,1.1,0.8,15.6,22.2,,5.0,4.6,9.6,.164,,1.2,1.4,2.6,3.3
68,1989,Brad Davis,PG,33,DAL,78,4,17.9,2.3,4.9,.483,0.4,1.3,.314,1.9,3.6,.545,.525,1.3,1.6,.805,0.2,1.2,1.4,3.1,0.6,0.2,1.2,1.9,6.4,PG,33,DAL,78,1395,13.3,.574,.269,.325,1.1,7.3,4.3,25.2,1.7,0.8,17.5,16.3,,1.8,1.0,2.7,.094,,-0.2,-1.8,-2.0,0.0
69,1989,Charles Davis,SF,30,CHI,49,3,11.1,1.7,3.9,.426,0.1,0.3,.267,1.6,3.6,.440,.437,0.4,0.5,.731,1.0,1.4,2.3,0.6,0.2,0.1,0.4,1.2,3.8,SF,30,CHI,49,545,10.3,.459,.079,.137,10.3,13.8,12.1,7.9,1.0,0.6,9.8,17.6,,0.1,0.4,0.5,.048,,-2.9,-1.8,-4.6,-0.4
70,1989,Mark Davis,SF,25,TOT,33,0,7.8,1.5,3.1,.480,0.0,0.3,.100,1.5,2.8,.522,.485,0.8,1.0,.824,0.5,0.6,1.1,0.4,0.4,0.2,0.4,1.2,3.8,SF,25,TOT,33,258,15.0,.543,.098,.333,7.1,9.6,8.3,8.1,2.5,1.2,9.3,20.7,,0.4,0.3,0.7,.134,,0.0,-0.9,-1.0,0.1
71,1989,Walter Davis,SG,34,DEN,81,0,22.9,6.6,13.3,.498,0.2,0.9,.290,6.4,12.4,.512,.507,2.2,2.5,.879,0.5,1.4,1.9,2.3,0.9,0.1,1.6,2.3,15.6,SG,34,DEN,81,1857,16.7,.544,.064,.185,2.2,6.5,4.2,15.3,1.7,0.2,10.2,26.7,,2.1,1.4,3.5,.092,,0.6,-3.1,-2.5,-0.2
72,1989,Darryl Dawkins,C,32,DET,14,0,3.4,0.6,1.4,.474,0.0,0.0,,0.6,1.4,.474,.474,0.6,1.3,.500,0.2,0.3,0.5,0.1,0.0,0.1,0.3,0.9,1.9,C,32,DET,14,48,8.2,.501,.000,.947,7.4,9.0,8.2,3.1,0.0,1.3,12.9,27.6,,0.0,0.0,0.0,.027,,-4.8,-4.2,-8.9,-0.1
73,1989,Johnny Dawkins,PG,25,SAS,32,30,33.8,5.5,12.5,.443,0.0,0.1,.000,5.5,12.4,.447,.443,3.1,3.5,.893,1.0,2.2,3.2,7.0,1.7,0.0,3.5,2.0,14.2,PG,25,SAS,32,1083,13.4,.505,.010,.280,3.1,7.3,5.1,28.9,2.3,0.0,19.8,20.1,,0.2,0.8,1.0,.044,,-1.3,-1.4,-2.7,-0.2
74,1989,Vinny Del Negro,SG,22,SAC,80,2,19.5,3.0,6.3,.475,0.1,0.3,.300,2.9,6.0,.482,.481,1.1,1.3,.850,0.6,1.5,2.1,2.6,0.8,0.2,1.0,2.0,7.1,SG,22,SAC,80,1556,12.7,.520,.040,.199,3.3,8.6,5.9,19.0,2.0,0.5,12.3,16.4,,1.5,1.0,2.5,.077,,-1.2,-0.6,-1.8,0.1
75,1989,Fennis Dembo,SF,23,DET,31,0,2.4,0.5,1.4,.333,0.0,0.1,.000,0.5,1.2,.368,.333,0.3,0.3,.800,0.3,0.5,0.7,0.2,0.0,0.0,0.2,0.5,1.2,SF,23,DET,31,74,7.8,.388,.095,.238,12.8,21.9,17.6,10.1,0.7,0.0,13.1,30.9,,-0.2,0.1,-0.1,-0.037,,-6.0,-2.8,-8.8,-0.1
76,1989,James Donaldson,C,31,DAL,53,53,32.9,3.6,6.4,.573,0.0,0.0,,3.6,6.4,.573,.573,1.8,2.3,.766,3.0,7.8,10.8,0.7,0.5,1.5,1.6,2.1,9.1,C,31,DAL,53,1746,14.2,.614,.000,.368,10.1,25.7,18.0,3.1,0.7,2.7,17.5,11.8,,2.1,2.3,4.4,.122,,-1.7,1.3,-0.4,0.7
77,1989,Greg Dreiling,C,26,IND,53,4,7.5,0.8,1.5,.558,0.0,0.0,,0.8,1.5,.558,.558,0.8,1.2,.672,0.7,1.0,1.7,0.3,0.1,0.2,0.7,1.9,2.4,C,26,IND,53,396,8.1,.613,.000,.831,11.6,14.0,12.9,6.1,0.6,1.6,27.1,15.2,,0.1,0.2,0.4,.045,,-2.6,-0.9,-3.5,-0.2
78,1989,Clyde Drexler,SG,26,POR,78,78,39.3,10.6,21.4,.496,0.3,1.3,.260,10.3,20.1,.511,.504,5.6,7.0,.799,3.7,4.2,7.9,5.8,2.7,0.7,3.2,3.4,27.2,SG,26,POR,78,3064,23.6,.555,.062,.328,9.9,11.9,10.9,22.2,3.2,1.0,11.6,27.2,,8.8,3.8,12.6,.197,,5.9,1.5,7.3,7.2
79,1989,Kevin Duckworth,C,24,POR,79,79,33.7,7.0,14.7,.477,0.0,0.0,.000,7.0,14.7,.478,.477,4.1,5.4,.757,3.1,4.9,8.0,0.8,0.7,0.6,2.5,3.8,18.1,C,24,POR,79,2662,13.9,.531,.002,.369,9.7,16.4,12.9,3.1,1.0,1.1,12.9,22.4,,2.5,2.3,4.8,.086,,-1.7,-2.0,-3.7,-1.1
80,1989,Chris Dudley,C,23,CLE,61,2,8.9,1.2,2.8,.435,0.0,0.0,.000,1.2,2.7,.437,.435,0.6,1.8,.364,1.2,1.4,2.6,0.3,0.1,0.4,0.7,1.3,3.0,C,23,CLE,61,544,8.7,.430,.006,.637,15.8,16.7,16.3,5.2,0.8,2.4,17.0,20.2,,-0.7,0.8,0.1,.011,,-5.0,-0.6,-5.6,-0.5
81,1989,Joe Dumars,SG,25,DET,69,67,34.9,6.6,13.1,.505,0.2,0.4,.483,6.4,12.7,.506,.513,3.8,4.4,.850,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2,SG,25,DET,69,2408,16.8,.571,.032,.339,2.8,5.2,4.0,24.3,1.3,0.1,14.6,21.6,,4.8,2.2,7.0,.140,,2.0,-0.8,1.1,1.9
82,1989,Mike Dunleavy,PG,34,MIL,2,0,2.5,0.5,1.0,.500,0.5,1.0,.500,0.0,0.0,,.750,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,PG,34,MIL,2,5,17.7,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,,0.0,0.0,0.0,.189,,6.7,-6.5,0.1,0.0
83,1989,T.R. Dunn,SG,33,PHO,34,1,9.4,0.4,1.0,.343,0.0,0.0,,0.4,1.0,.343,.343,0.3,0.4,.750,0.9,0.9,1.8,0.7,0.4,0.0,0.2,1.0,1.0,SG,33,PHO,34,321,7.0,.410,.000,.343,10.4,9.5,9.9,8.5,1.7,0.2,13.0,5.7,,0.3,0.3,0.6,.088,,-1.2,2.0,0.9,0.2
84,1989,Ledell Eackles,SG,22,WSB,80,6,18.2,4.0,9.2,.434,0.1,0.5,.225,3.9,8.7,.447,.441,3.4,4.3,.786,1.3,1.0,2.3,1.5,0.5,0.1,1.6,2.0,11.5,SG,22,WSB,80,1459,15.2,.519,.055,.473,7.2,6.2,6.7,12.6,1.3,0.2,12.6,27.8,,1.4,0.8,2.1,.070,,0.0,-3.0,-3.0,-0.4
85,1989,Mark Eaton,C,32,UTA,82,82,35.5,2.3,5.0,.462,0.0,0.0,,2.3,5.0,.462,.462,1.6,2.4,.660,2.8,7.5,10.3,1.0,0.5,3.8,1.7,3.5,6.2,C,32,UTA,82,2914,10.6,.513,.000,.491,9.4,21.8,16.1,3.8,0.7,6.5,22.3,9.2,,0.0,6.5,6.6,.108,,-3.1,6.1,3.0,3.7
86,1989,James Edwards,C,33,DET,76,1,16.5,2.8,5.6,.500,0.0,0.0,.000,2.8,5.5,.502,.500,1.8,2.6,.686,0.9,2.1,3.0,0.6,0.1,0.4,0.9,3.0,7.3,C,33,DET,76,1254,11.6,.547,.005,.460,6.4,14.0,10.4,5.7,0.4,1.5,12.4,19.8,,1.3,1.5,2.8,.109,,-1.9,-0.5,-2.4,-0.1
87,1989,Kevin Edwards,SG,23,MIA,79,62,29.7,5.9,14.0,.425,0.1,0.5,.270,5.8,13.5,.431,.430,1.8,2.4,.746,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,SG,23,MIA,79,2349,12.6,.460,.033,.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,,-2.3,2.2,-0.2,-0.003,,-2.1,0.0,-2.1,-0.1
88,1989,Craig Ehlo,SG,27,CLE,82,4,22.8,3.0,6.4,.475,0.5,1.2,.390,2.6,5.2,.495,.512,0.9,1.4,.607,1.2,2.4,3.6,3.2,1.3,0.2,1.4,2.0,7.4,SG,27,CLE,82,1867,13.7,.528,.191,.223,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,,1.5,3.1,4.6,.118,,0.3,2.0,2.3,2.0
89,1989,Dale Ellis,SG,28,SEA,82,82,38.9,10.5,20.9,.501,2.0,4.1,.478,8.5,16.7,.507,.549,4.6,5.6,.816,1.9,2.3,4.2,2.0,1.3,0.3,2.7,2.4,27.5,SG,28,SEA,82,3190,19.7,.589,.198,.270,5.3,6.7,6.0,8.1,1.6,0.4,10.2,26.6,,9.2,1.6,10.8,.163,,4.6,-2.6,2.1,3.3
90,1989,Wayne Englestad,PF,22,DEN,11,0,4.5,1.0,2.6,.379,0.0,0.0,,1.0,2.6,.379,.379,0.5,0.9,.600,0.5,1.0,1.5,0.6,0.1,0.0,0.3,1.1,2.5,PF,22,DEN,11,50,12.4,.419,.000,.345,9.8,24.0,16.5,18.9,0.9,0.0,8.2,27.9,,0.0,0.1,0.0,.031,,-2.9,-2.2,-5.1,0.0
91,1989,Alex English,SF,35,DEN,82,82,36.5,11.3,22.9,.491,0.0,0.1,.250,11.2,22.8,.492,.492,4.0,4.6,.858,1.8,2.2,4.0,4.7,0.8,0.1,2.4,2.1,26.5,SF,35,DEN,82,2990,19.0,.531,.004,.201,4.8,6.5,5.6,19.7,1.0,0.2,8.8,28.8,,5.1,1.7,6.8,.110,,2.5,-2.7,-0.2,1.3
92,1989,Patrick Ewing,C,26,NYK,80,80,36.2,9.1,16.0,.567,0.0,0.1,.000,9.1,16.0,.570,.567,4.5,6.1,.746,2.7,6.6,9.3,2.4,1.5,3.5,3.3,3.9,22.7,C,26,NYK,80,2896,22.1,.607,.005,.378,8.0,20.7,14.2,9.5,1.9,5.6,15.1,23.6,,6.2,4.7,10.9,.181,,1.5,3.2,4.7,4.9
93,1989,Jim Farmer,SG,24,UTA,37,0,11.1,1.5,3.8,.401,0.2,0.5,.450,1.3,3.3,.393,.433,0.8,1.1,.707,0.6,0.9,1.5,0.8,0.2,0.0,0.7,1.1,4.1,SG,24,UTA,37,412,8.4,.475,.141,.289,6.4,8.3,7.4,10.2,1.1,0.0,14.0,19.1,,-0.1,0.5,0.4,.045,,-3.0,-0.9,-3.9,-0.2
94,1989,Dave Feitl,C,26,WSB,57,36,14.5,2.0,4.7,.436,0.0,0.0,.000,2.0,4.6,.438,.436,0.9,1.1,.831,1.2,2.3,3.5,0.6,0.3,0.3,1.1,2.4,5.0,C,26,WSB,57,828,8.7,.485,.004,.244,8.7,18.3,13.3,5.8,1.0,1.3,18.1,17.4,,-0.4,0.8,0.4,.022,,-4.3,-0.5,-4.8,-0.6
95,1989,Rolando Ferreira,C,24,POR,12,0,2.8,0.1,1.5,.056,0.0,0.0,,0.1,1.5,.056,.056,0.6,0.7,.875,0.3,0.8,1.1,0.1,0.0,0.1,0.5,0.6,0.8,C,24,POR,12,34,-7.6,.209,.000,.444,12.4,29.7,20.8,3.3,0.0,1.7,21.8,31.2,,-0.3,0.0,-0.2,-0.352,,-18.8,-5.2,-24.0,-0.2
96,1989,Duane Ferrell,SF,23,ATL,41,0,5.6,0.9,2.0,.422,0.0,0.0,,0.9,2.0,.422,.422,0.7,1.1,.682,0.5,0.5,1.0,0.2,0.2,0.1,0.3,0.8,2.4,SF,23,ATL,41,231,12.0,.488,.000,.530,8.8,10.5,9.7,6.1,1.5,1.6,10.5,20.1,,0.2,0.2,0.4,.082,,-2.2,-1.5,-3.7,-0.1
97,1989,Vern Fleming,PG,26,IND,76,69,33.6,5.5,10.7,.515,0.0,0.3,.130,5.5,10.4,.526,.517,3.2,4.0,.799,1.1,3.0,4.1,6.5,1.0,0.2,2.5,2.8,14.3,PG,26,IND,76,2552,15.8,.572,.028,.373,3.9,9.2,6.7,28.1,1.5,0.3,16.8,18.7,,4.6,1.1,5.6,.106,,1.7,-0.8,0.8,1.8
98,1989,Sleepy Floyd,PG,28,HOU,82,82,34.0,4.8,10.9,.443,1.3,3.6,.373,3.5,7.3,.478,.504,3.2,3.8,.845,0.6,3.1,3.7,8.6,1.5,0.1,3.1,2.4,14.2,PG,28,HOU,82,2788,16.4,.565,.327,.346,1.9,9.9,5.9,35.5,2.1,0.2,19.7,18.5,,4.4,3.3,7.7,.133,,2.3,-0.7,1.5,2.5
99,1989,Tellis Frank,PF,23,GSW,32,2,7.7,1.1,2.8,.374,0.0,0.0,.000,1.1,2.8,.378,.374,1.2,1.6,.765,0.8,1.1,1.9,0.5,0.4,0.2,0.9,1.8,3.3,PF,23,GSW,32,245,9.4,.472,.011,.560,10.7,14.2,12.5,7.7,2.6,1.4,20.4,22.0,,-0.2,0.3,0.1,.017,,-4.5,-0.6,-5.1,-0.2
100,1989,Anthony Frederick,SF,24,IND,46,0,6.8,1.4,2.7,.504,0.0,0.1,.400,1.3,2.6,.508,.512,0.5,0.7,.706,0.6,0.6,1.1,0.4,0.3,0.1,0.7,1.3,3.3,SF,24,IND,46,313,11.9,.543,.040,.272,9.8,8.7,9.2,9.8,2.2,1.1,19.5,23.2,,0.0,0.2,0.2,.025,,-1.9,-1.4,-3.3,-0.1
101,1989,Corey Gaines,SG,23,NJN,32,0,10.5,0.8,2.0,.422,0.0,0.2,.200,0.8,1.8,.441,.430,0.4,0.5,.750,0.1,0.5,0.6,2.1,0.5,0.0,0.6,0.8,2.1,SG,23,NJN,32,337,9.1,.472,.078,.250,1.0,5.5,3.1,26.1,2.1,0.2,22.0,11.1,,0.1,0.2,0.2,.035,,-4.1,-2.1,-6.2,-0.4
102,1989,Kevin Gamble,SF,23,BOS,44,6,8.5,1.7,3.1,.551,0.0,0.3,.182,1.7,2.8,.584,.559,0.8,1.3,.636,0.3,0.7,1.0,0.8,0.3,0.1,0.4,0.9,4.3,SF,23,BOS,44,375,15.8,.584,.081,.404,3.4,9.4,6.4,13.1,1.8,0.5,10.6,19.9,,0.7,0.2,1.0,.123,,0.6,-2.1,-1.6,0.0
103,1989,Winston Garland,PG,24,GSW,79,79,33.7,5.9,13.6,.434,0.1,0.5,.233,5.8,13.1,.442,.439,2.6,3.2,.809,1.3,2.9,4.2,6.4,2.2,0.2,2.4,2.7,14.5,PG,24,GSW,79,2661,14.7,.483,.040,.234,3.8,8.5,6.2,24.9,2.9,0.3,13.6,19.5,,1.9,2.6,4.5,.082,,0.0,0.1,0.0,1.4
104,1989,Tom Garrick,SG,22,LAC,71,20,21.1,2.5,5.1,.490,0.0,0.2,.000,2.5,4.9,.509,.490,1.4,1.8,.803,0.5,1.7,2.2,3.4,1.1,0.1,1.6,2.0,6.4,SG,22,LAC,71,1499,11.0,.547,.036,.354,2.6,8.5,5.6,21.0,2.4,0.3,21.9,14.0,,0.5,0.9,1.4,.044,,-2.4,-0.7,-3.1,-0.4
105,1989,Kenny Gattison,PF,24,PHO,2,0,4.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,PF,24,PHO,2,9,-2.8,.266,.000,2.000,0.0,11.3,5.9,0.0,0.0,0.0,0.0,8.3,,0.0,0.0,0.0,-0.037,,-8.3,-2.3,-10.6,0.0
106,1989,Ben Gillery,C,23,SAC,24,0,3.5,0.3,0.8,.316,0.0,0.0,,0.3,0.8,.316,.316,0.5,1.0,.565,0.3,0.7,1.0,0.1,0.1,0.2,0.2,1.2,1.0,C,23,SAC,24,84,5.0,.429,.000,1.211,8.8,20.8,14.7,3.1,1.1,2.8,14.7,16.7,,-0.1,0.1,0.0,.014,,-7.0,-0.9,-7.9,-0.1
107,1989,Armen Gilliam,PF,24,PHO,74,60,28.6,6.3,12.6,.503,0.0,0.0,,6.3,12.6,.503,.503,3.2,4.4,.743,2.2,5.1,7.3,0.7,0.7,0.4,1.9,2.4,15.9,PF,24,PHO,74,2120,15.7,.548,.000,.347,8.7,18.1,13.6,3.4,1.2,0.7,11.6,22.7,,2.3,2.7,5.1,.115,,-0.9,-1.2,-2.1,-0.1
108,1989,Mike Gminski,C,29,PHI,82,82,33.4,6.8,14.2,.477,0.0,0.1,.000,6.8,14.1,.479,.477,3.6,4.2,.871,2.6,6.8,9.4,1.7,0.6,1.3,1.6,1.7,17.2,C,29,PHI,82,2739,18.5,.535,.005,.292,8.7,22.9,15.7,7.4,0.8,2.3,8.9,21.9,,4.8,2.2,7.0,.122,,0.2,-0.4,-0.2,1.2
109,1989,Grant Gondrezick,SG,26,LAC,27,0,9.0,1.4,3.5,.400,0.1,0.4,.273,1.3,3.1,.417,.416,1.0,1.5,.650,0.6,0.8,1.3,1.3,0.5,0.0,0.6,1.3,3.9,SG,26,LAC,27,244,11.8,.466,.116,.421,6.6,9.2,7.9,19.0,2.4,0.2,13.1,20.9,,0.0,0.2,0.2,.032,,-1.8,-1.9,-3.6,-0.1
110,1989,Orlando Graham,PF,23,GSW,7,0,3.1,0.4,1.4,.300,0.0,0.0,,0.4,1.4,.300,.300,0.3,0.6,.500,1.1,0.4,1.6,0.0,0.0,0.0,0.3,0.9,1.1,PF,23,GSW,7,22,6.7,.340,.000,.400,36.5,13.6,25.0,0.0,0.0,0.0,14.5,23.7,,0.0,0.0,0.0,-0.047,,-5.9,-10.5,-16.4,-0.1
111,1989,Ron Grandison,PF,24,BOS,72,0,7.3,0.8,2.0,.415,0.0,0.1,.000,0.8,1.8,.447,.415,0.8,1.1,.738,0.7,0.6,1.3,0.6,0.3,0.0,0.5,1.0,2.5,PF,24,BOS,72,528,10.1,.499,.070,.563,10.4,9.7,10.0,10.2,1.7,0.3,16.9,16.8,,0.3,0.3,0.6,.055,,-1.4,-1.2,-2.7,-0.1
112,1989,Gary Grant,PG,23,LAC,71,48,27.1,5.1,11.7,.435,0.1,0.3,.227,5.0,11.4,.441,.438,1.7,2.3,.735,1.1,2.2,3.4,7.1,2.0,0.1,3.6,2.4,11.9,PG,23,LAC,71,1924,14.1,.469,.027,.195,4.5,8.8,6.6,37.6,3.4,0.3,22.3,23.8,,-2.0,1.6,-0.4,-0.009,,-1.4,-0.6,-2.1,0.0
113,1989,Harvey Grant,PF,23,WSB,71,1,16.8,2.5,5.5,.464,0.0,0.0,.000,2.5,5.5,.465,.464,0.5,0.8,.596,1.1,1.2,2.3,1.1,0.5,0.4,0.4,2.1,5.6,PF,23,WSB,71,1193,10.6,.477,.003,.146,6.6,8.4,7.5,9.0,1.4,1.4,6.3,14.9,,0.9,0.9,1.7,.070,,-1.6,-0.1,-1.7,0.1
114,1989,Horace Grant,PF,23,CHI,79,79,35.6,5.1,9.9,.519,0.0,0.1,.000,5.1,9.8,.522,.519,1.8,2.5,.704,3.0,5.6,8.6,2.1,1.1,0.8,1.6,3.2,12.0,PF,23,CHI,79,2809,13.8,.547,.006,.255,10.2,17.6,14.0,8.2,1.5,1.3,12.8,15.2,,3.3,3.1,6.4,.110,,-0.2,1.3,1.1,2.2
115,1989,Stuart Gray,C,25,IND,72,0,10.9,1.0,2.1,.471,0.0,0.0,.000,1.0,2.1,.474,.471,0.6,0.9,.688,1.2,2.2,3.4,0.4,0.2,0.3,0.7,1.8,2.6,C,25,IND,72,783,9.1,.519,.007,.418,12.6,21.6,17.3,4.9,0.7,1.6,20.9,12.2,,0.2,0.7,0.9,.054,,-3.2,-0.2,-3.4,-0.3
116,1989,Sylvester Gray,SF,21,MIA,55,15,22.2,3.0,7.2,.420,0.0,0.1,.250,3.0,7.2,.421,.421,1.9,2.8,.673,2.1,3.1,5.2,2.1,0.7,0.5,1.9,2.6,8.0,SF,21,MIA,55,1220,11.2,.471,.010,.392,10.4,16.2,13.2,14.2,1.4,1.3,17.9,18.9,,-0.4,1.1,0.7,.028,,-2.6,0.5,-2.1,0.0
117,1989,Jeff Grayer,SG,23,MIL,11,2,18.2,2.9,6.6,.438,0.0,0.2,.000,2.9,6.5,.451,.438,1.5,1.8,.850,1.3,1.9,3.2,2.0,0.9,0.1,1.7,1.4,7.4,SG,23,MIL,11,200,12.6,.495,.027,.274,8.0,12.3,10.1,15.7,2.4,0.3,18.8,20.9,,0.0,0.2,0.2,.047,,-1.9,0.3,-1.6,0.0
118,1989,A.C. Green,PF,25,LAL,82,82,30.6,4.9,9.2,.529,0.0,0.2,.235,4.8,9.0,.536,.532,3.4,4.4,.786,3.1,5.9,9.0,1.3,1.1,0.7,1.5,2.1,13.3,PF,25,LAL,82,2510,17.8,.594,.022,.474,12.3,20.0,16.4,5.5,1.8,1.2,11.5,17.0,,5.8,3.5,9.4,.179,,1.6,0.6,2.2,2.7
119,1989,Rickey Green,PG,34,TOT,63,2,13.8,2.0,4.2,.489,0.0,0.2,.273,2.0,4.0,.498,.494,0.5,0.5,.909,0.2,0.9,1.1,3.0,0.6,0.0,1.0,0.6,4.6,PG,34,TOT,63,871,13.7,.522,.042,.125,1.4,7.8,4.5,30.0,2.2,0.1,18.0,16.1,,0.6,0.6,1.2,.067,,-1.7,-1.9,-3.6,-0.3
120,1989,Sidney Green,PF,28,NYK,82,0,15.6,2.4,5.1,.460,0.0,0.0,.000,2.4,5.1,.463,.460,1.6,2.1,.759,1.9,2.9,4.8,0.9,0.6,0.2,1.5,2.1,6.3,PF,28,NYK,82,1277,12.6,.520,.007,.403,13.3,21.1,17.2,7.6,1.7,0.8,20.1,18.9,,0.4,1.5,2.0,.075,,-2.3,-0.1,-2.4,-0.1
121,1989,Dave Greenwood,PF,31,TOT,67,18,20.9,2.5,5.9,.423,0.0,0.0,,2.5,5.9,.423,.423,2.0,2.6,.750,2.1,3.9,6.0,1.4,0.7,0.8,1.4,3.0,7.0,PF,31,TOT,67,1403,11.8,.493,.000,.446,10.2,21.0,15.3,8.6,1.5,2.1,16.2,15.5,,0.5,1.8,2.2,.076,,-2.9,1.1,-1.8,0.1
122,1989,Darrell Griffith,SG,30,UTA,82,73,29.0,5.7,12.7,.446,0.7,2.4,.311,4.9,10.4,.477,.475,1.7,2.2,.780,0.9,3.1,4.0,1.6,1.0,0.3,1.7,2.1,13.8,SG,30,UTA,82,2382,12.3,.504,.188,.174,3.9,11.0,7.7,8.9,1.8,0.6,11.1,22.5,,0.2,3.7,3.9,.078,,-1.2,0.3,-0.9,0.7
123,1989,Petur Gudmundsson,C,30,SAS,5,3,14.0,1.8,5.0,.360,0.0,0.0,,1.8,5.0,.360,.360,0.6,0.8,.750,1.0,2.2,3.2,1.0,0.2,0.2,1.6,3.0,4.2,C,30,SAS,5,70,2.7,.392,.000,.160,7.5,18.1,12.6,9.5,0.7,0.9,23.0,19.3,,-0.2,0.1,-0.1,-0.090,,-8.1,-1.5,-9.6,-0.1
124,1989,Jack Haley,PF,25,CHI,51,1,5.7,0.7,1.5,.474,0.0,0.0,,0.7,1.5,.474,.474,0.7,0.9,.783,0.4,1.0,1.4,0.2,0.2,0.0,0.5,1.1,2.2,PF,25,CHI,51,289,9.9,.560,.000,.590,8.7,19.4,14.2,4.7,1.9,0.0,20.9,18.4,,0.0,0.3,0.4,.064,,-4.4,-1.6,-6.0,-0.3
125,1989,Bob Hansen,SG,28,UTA,46,9,21.0,3.0,6.5,.467,0.4,1.2,.352,2.6,5.3,.492,.498,0.9,1.6,.560,0.6,2.2,2.8,1.1,0.8,0.1,0.9,2.3,7.4,SG,28,UTA,46,964,9.7,.512,.180,.250,3.6,10.6,7.4,7.8,1.9,0.4,11.4,16.5,,0.2,1.5,1.7,.083,,-1.8,0.9,-0.9,0.3
126,1989,Bill Hanzlik,PF,31,DEN,41,0,17.1,1.6,3.7,.437,0.0,0.1,.200,1.6,3.6,.445,.440,1.7,2.1,.782,0.4,1.8,2.3,2.1,0.6,0.1,1.3,2.0,4.9,PF,31,DEN,41,701,8.6,.531,.033,.576,2.5,11.7,6.8,14.2,1.6,0.4,21.9,13.2,,0.0,0.6,0.7,.047,,-3.6,-0.1,-3.8,-0.3
127,1989,Derek Harper,PG,27,DAL,81,81,36.6,6.6,13.9,.477,1.2,3.4,.356,5.4,10.5,.517,.521,2.8,3.5,.806,0.6,2.2,2.8,7.0,2.1,0.5,2.5,2.7,17.3,PG,27,DAL,81,2968,18.3,.561,.247,.252,1.7,6.7,4.2,30.1,2.9,0.8,14.1,21.2,,5.2,2.8,8.0,.130,,3.3,-0.6,2.8,3.6
128,1989,Ron Harper,SG,25,CLE,82,82,34.8,7.2,14.0,.511,0.4,1.4,.250,6.8,12.6,.540,.523,3.9,5.2,.751,1.5,3.5,5.0,5.3,2.3,0.9,2.8,2.7,18.6,SG,25,CLE,82,2851,19.8,.570,.101,.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,,5.1,5.1,10.2,.171,,2.9,2.3,5.2,5.2
129,1989,Steve Harris,SG,25,DET,3,0,2.3,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,.250,0.7,0.7,1.000,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.3,1.3,SG,25,DET,3,7,18.3,.410,.000,.500,0.0,30.8,16.1,0.0,7.2,0.0,0.0,29.9,,0.0,0.0,0.0,.181,,-8.1,-2.5,-10.6,0.0
130,1989,Scott Hastings,C,28,MIA,75,6,16.1,1.9,4.4,.436,0.1,0.4,.321,1.8,4.0,.447,.450,1.2,1.4,.850,1.0,2.1,3.1,0.8,0.4,0.6,0.9,2.7,5.1,C,28,MIA,75,1206,9.4,.515,.085,.326,6.5,15.4,10.8,7.1,1.3,2.1,15.3,14.9,,0.4,1.1,1.5,.061,,-3.4,0.3,-3.2,-0.3
